"","status","age_min","age_max","admin2guid","vaccine_type","activity_parent_code","date"
"14559","Done",0,60,411,"nOPV2",82,"2019-07-12"
"14560","Done",0,60,415,"bOPV",94,"2018-06-26"
"14561","Done",0,60,356,"nOPV2",89,"2023-11-04"
"14562","Done",0,60,325,"bOPV",111,"2019-07-12"
"14563","Done",0,60,254,"bOPV",107,"2018-01-20"
"14564","Done",0,60,301,"bOPV",64,"2023-11-04"
"14565","Done",0,60,447,"bOPV",54,"2016-07-22"
"14566","Done",0,60,551,"nOPV2",95,"2022-01-22"
"14567","Done",0,60,520,"IPV + bOPV",55,"2023-09-29"
"14568","Done",0,60,530,"bOPV",107,"2019-11-30"
"14569","Done",0,60,122,"bOPV",19,"2017-01-28"
"14570","Done",0,60,465,"mOPV2",90,"2021-10-08"
"14571","Done",0,60,35,"nOPV2",25,"2020-10-16"
"14572","Done",0,60,362,"f-IPV",77,"2019-01-26"
"14573","Done",0,59,634,"nOPV2",20,"2022-05-13"
"14574","Done",0,60,213,"mOPV2",37,"2017-01-28"
"14575","Done",0,60,527,"nOPV2",20,"2023-12-14"
"14576","Done",0,60,189,"nOPV2",64,"2021-07-16"
"14577","Done",0,60,713,"nOPV2",109,"2023-07-16"
"14578","Done",0,60,496,"bOPV",77,"2021-07-16"
"14579","Done",0,59,562,"bOPV",109,"2020-02-01"
"14580","Done",0,60,410,"mOPV2",109,"2018-06-26"
"14581","Done",0,59,316,"bOPV",16,"2016-05-08"
"14582","Done",0,35,752,"nOPV2",102,"2023-11-04"
"14583","Done",0,60,665,"f-IPV",26,"2021-05-07"
"14584","Done",0,60,415,"bOPV",95,"2022-05-13"
"14585","Done",0,60,751,"bOPV",87,"2018-03-02"
"14586","Done",0,60,297,"nOPV2",100,"2022-05-13"
"14587","Done",0,60,323,"bOPV",55,"2019-01-26"
"14588","Done",0,60,559,"bOPV",20,"2022-01-22"
"14589","Done",0,60,29,"bOPV",109,"2016-12-16"
"14590","Done",0,60,521,"bOPV",15,"2022-05-13"
"14591","Done",0,60,741,"nOPV2",111,"2023-10-13"
"14592","Done",0,60,372,"bOPV",13,"2020-02-01"
"14593","Done",0,60,557,"IPV",47,"2023-11-04"
"14594","Done",0,59,518,"nOPV2",18,"2020-10-16"
"14595","Done",0,60,95,"nOPV2",1,"2021-05-07"
"14596","Done",0,59,336,"mOPV2",77,"2018-11-03"
"14597","Done",0,59,630,"nOPV2",102,"2022-10-07"
"14598","Done",0,60,436,"nOPV2",94,"2023-07-16"
"14599","Done",0,60,226,"bOPV",47,"2018-04-06"
"14600","Done",0,60,420,"mOPV2",52,"2019-01-26"
"14601","Done",0,60,352,"bOPV",47,"2020-02-01"
"14602","Done",0,60,533,"bOPV",18,"2019-01-26"
"14603","Done",0,60,697,"bOPV",26,"2018-04-06"
"14604","Done",0,60,639,"mOPV2",88,"2022-05-13"
"14605","Done",0,60,735,"nOPV2",107,"2023-07-16"
"14606","Done",0,60,472,"bOPV",11,"2023-11-04"
"14607","Done",0,60,47,"bOPV",111,"2018-06-26"
"14608","Done",0,60,235,"nOPV2",18,"2020-10-16"
"14609","Done",0,60,173,"nOPV2",109,"2019-12-01"
"14610","Done",0,60,472,"bOPV",107,"2021-05-07"
"14611","Done",0,60,345,"bOPV",111,"2020-03-07"
"14612","Done",0,60,272,"bOPV",112,"2017-06-30"
"14613","Done",0,60,30,"bOPV",20,"2018-11-03"
"14614","Done",0,60,562,"nOPV2",64,"2023-12-14"
"14615","Done",0,60,119,"bOPV",68,"2021-09-03"
"14616","Done",0,60,289,"mOPV2",26,"2017-03-25"
"14617","Done",0,60,681,"nOPV2",54,"2023-09-29"
"14618","Done",0,60,684,"nOPV2",19,"2023-10-13"
"14619","Done",0,60,661,"bOPV",68,"2019-01-26"
"14620","Done",0,60,232,"bOPV",107,"2019-07-12"
"14621","Done",0,60,514,"nOPV2",100,"2023-12-14"
"14622","Done",0,60,616,"nOPV2",68,"2023-12-14"
"14623","Done",0,60,380,"bOPV",44,"2023-09-29"
"14624","Done",0,60,476,"nOPV2",65,"2022-01-22"
"14625","Done",2,60,66,"bOPV",45,"2021-05-07"
"14626","Done",0,60,348,"f-IPV",94,"2018-04-06"
"14627","Done",0,60,443,"bOPV",18,"2018-04-06"
"14628","Done",0,60,676,"bOPV",91,"2021-08-06"
"14629","Done",0,60,679,"bOPV",10,"2019-07-12"
"14630","Done",0,60,190,"bOPV",90,"2016-11-12"
"14631","Done",0,60,323,"bOPV",91,"2017-01-28"
"14632","Done",0,60,27,"bOPV",47,"2018-04-06"
"14633","Done",0,60,365,"nOPV2",81,"2023-07-16"
"14634","Done",0,60,189,"mOPV2",11,"2019-07-29"
"14635","Done",0,60,391,"nOPV2",18,"2023-10-13"
"14636","Done",0,60,254,"nOPV2",55,"2018-11-03"
"14637","Done",0,60,456,"bOPV",38,"2023-11-04"
"14638","Done",0,60,79,"nOPV2",68,"2019-12-01"
"14639","Done",0,60,221,"nOPV2",18,"2019-06-14"
"14640","Done",0,59,267,"nOPV2",68,"2017-06-30"
"14641","Done",0,60,70,"mOPV2",82,"2017-01-28"
"14642","Done",0,60,271,"f-IPV",18,"2019-07-29"
"14643","Done",0,60,505,"nOPV2",20,"2016-11-12"
"14644","Done",0,60,396,"bOPV",18,"2018-03-02"
"14645","Done",0,60,622,"bOPV",1,"2023-11-04"
"14646","Done",0,60,602,"mOPV2",77,"2019-07-29"
"14647","Done",0,60,316,"mOPV2",18,"2018-06-26"
"14648","Done",0,35,445,"f-IPV",16,"2022-05-13"
"14649","Done",0,60,738,"nOPV2",112,"2020-02-22"
"14650","Done",0,60,713,"nOPV2",41,"2018-01-20"
"14651","Done",0,60,285,"bOPV",19,"2022-11-05"
"14652","Done",2,35,113,"nOPV2",12,"2017-03-25"
"14653","Done",0,60,558,"bOPV",37,"2016-12-03"
"14654","Done",0,60,479,"mOPV2",18,"2020-02-01"
"14655","Done",0,60,443,"mOPV2",88,"2017-10-13"
"14656","Done",0,60,324,"nOPV2",102,"2023-10-13"
"14657","Done",0,60,27,"bOPV",78,"2016-10-14"
"14658","Done",0,60,243,"bOPV",2,"2016-09-16"
"14659","Done",0,60,415,"nOPV2",64,"2017-03-25"
"14660","Done",0,60,570,"bOPV",91,"2017-01-28"
"14661","Done",0,60,414,"bOPV",68,"2023-12-14"
"14662","Done",0,60,64,"mOPV2",110,"2017-04-21"
"14663","Done",0,60,331,"bOPV",94,"2016-10-14"
"14664","Done",0,60,262,"nOPV2",109,"2023-10-13"
"14665","Done",0,60,298,"bOPV",85,"2018-11-03"
"14666","Done",0,60,216,"bOPV",38,"2018-11-03"
"14667","Done",0,60,205,"nOPV2",99,"2023-10-13"
"14668","Done",0,60,272,"nOPV2",107,"2019-07-29"
"14669","Done",0,60,368,"bOPV",110,"2021-05-07"
"14670","Done",0,60,144,"nOPV2",55,"2023-10-13"
"14671","Done",0,60,441,"bOPV",17,"2024-03-02"
"14672","Done",0,60,312,"bOPV",22,"2022-01-22"
"14673","Done",0,60,264,"nOPV2",102,"2019-12-01"
"14674","Done",0,60,85,"bOPV",97,"2021-09-03"
"14675","Done",0,60,444,"nOPV2",47,"2022-12-17"
"14676","Done",0,60,491,"bOPV",86,"2021-06-25"
"14677","Done",0,60,39,"bOPV",93,"2021-05-07"
"14678","Done",0,60,554,"bOPV",44,"2021-05-07"
"14679","Done",0,60,645,"mOPV2",17,"2022-01-22"
"14680","Done",0,60,656,"bOPV",56,"2018-11-03"
"14681","Done",0,60,520,"bOPV",26,"2018-04-06"
"14682","Done",0,60,107,"f-IPV",103,"2019-07-12"
"14683","Done",0,60,559,"nOPV2",107,"2022-03-26"
"14684","Done",2,60,265,"nOPV2",111,"2022-05-13"
"14685","Done",0,60,493,"nOPV2",105,"2021-08-06"
"14686","Done",0,60,157,"bOPV",77,"2021-07-30"
"14687","Done",0,60,311,"mOPV2",47,"2022-03-26"
"14688","Done",0,60,277,"nOPV2",44,"2023-09-29"
"14689","Done",0,60,344,"mOPV2",111,"2017-03-25"
"14690","Done",0,60,474,"bOPV",26,"2019-07-29"
"14691","Done",0,60,272,"bOPV",77,"2016-10-14"
"14692","Done",0,59,70,"nOPV2",107,"2018-05-25"
"14693","Done",0,60,290,"nOPV2",16,"2023-09-29"
"14694","Done",0,60,735,"nOPV2",94,"2022-07-29"
"14695","Done",0,60,601,"bOPV",18,"2019-07-29"
"14696","Done",0,60,645,"nOPV2",29,"2019-06-14"
"14697","Done",0,60,570,"bOPV",50,"2018-04-06"
"14698","Done",0,60,740,"nOPV2",77,"2019-07-29"
"14699","Done",0,59,39,"nOPV2",42,"2018-12-08"
"14700","Done",0,60,285,"bOPV",77,"2019-12-01"
"14701","Done",0,59,174,"nOPV2",77,"2020-02-01"
"14702","Done",0,60,43,"bOPV",94,"2018-11-03"
"14703","Done",0,60,459,"bOPV",95,"2021-05-07"
"14704","Done",0,60,165,"f-IPV",68,"2022-03-26"
"14705","Done",0,60,524,"bOPV",1,"2022-05-13"
"14706","Done",0,60,419,"bOPV",65,"2023-10-13"
"14707","Done",0,60,142,"f-IPV",89,"2022-02-19"
"14708","Done",0,60,289,"bOPV",65,"2016-11-12"
"14709","Done",0,60,248,"nOPV2",109,"2023-07-16"
"14710","Done",0,60,756,"mOPV2",44,"2023-12-14"
"14711","Done",0,60,673,"mOPV2",55,"2024-03-02"
"14712","Done",0,60,611,"bOPV",68,"2021-05-07"
"14713","Done",0,60,350,"bOPV",68,"2020-02-01"
"14714","Done",0,60,155,"bOPV",91,"2023-09-29"
"14715","Done",0,60,40,"mOPV2",111,"2021-10-08"
"14716","Done",0,59,345,"nOPV2",16,"2023-09-29"
"14717","Done",0,60,549,"nOPV2",65,"2023-10-13"
"14718","Done",0,60,752,"nOPV2",18,"2019-07-29"
"14719","Done",0,60,349,"nOPV2",77,"2016-09-16"
"14720","Done",0,60,194,"mOPV2",82,"2023-10-13"
"14721","Done",0,60,415,"nOPV2",65,"2017-03-25"
"14722","Done",0,60,39,"bOPV",110,"2021-05-07"
"14723","Done",0,60,642,"nOPV2",27,"2020-10-16"
"14724","Done",0,60,679,"bOPV",44,"2018-03-02"
"14725","Done",0,60,490,"bOPV",84,"2018-11-03"
"14726","Done",0,60,307,"bOPV",107,"2019-07-29"
"14727","Done",0,60,612,"nOPV2",68,"2016-10-14"
"14728","Done",0,60,639,"mOPV2",17,"2023-05-12"
"14729","Done",0,60,196,"bOPV",84,"2017-03-25"
"14730","Done",0,60,526,"nOPV2",35,"2023-10-13"
"14731","Done",0,60,478,"bOPV",14,"2019-12-01"
"14732","Done",0,60,602,"mOPV2",14,"2023-10-13"
"14733","Done",0,60,405,"nOPV2",12,"2023-07-16"
"14734","Done",0,60,491,"mOPV2",109,"2017-06-30"
"14735","Done",0,60,109,"bOPV",95,"2016-09-16"
"14736","Done",0,60,574,"IPV + bOPV",46,"2017-04-21"
"14737","Done",0,60,773,"bOPV",16,"2019-07-12"
"14738","Done",0,60,590,"bOPV",16,"2016-09-16"
"14739","Done",0,60,566,"f-IPV",110,"2021-05-07"
"14740","Done",0,60,405,"mOPV2",13,"2018-04-06"
"14741","Done",0,60,747,"bOPV",18,"2019-07-29"
"14742","Done",0,60,707,"bOPV",102,"2023-10-13"
"14743","Done",0,60,567,"bOPV",26,"2019-07-29"
"14744","Done",0,60,602,"bOPV",30,"2021-07-30"
"14745","Done",0,60,490,"bOPV",111,"2020-02-01"
"14746","Done",0,60,482,"nOPV2",57,"2019-06-14"
"14747","Done",0,60,707,"bOPV",14,"2023-10-13"
"14748","Done",0,60,664,"mOPV2",87,"2023-09-29"
"14749","Done",0,60,718,"nOPV2",94,"2021-05-07"
"14750","Done",0,60,442,"nOPV2",92,"2023-11-04"
"14751","Done",0,59,237,"nOPV2",48,"2018-01-20"
"14752","Done",0,60,746,"bOPV",41,"2023-11-04"
"14753","Done",0,60,52,"nOPV2",111,"2019-12-01"
"14754","Done",0,60,661,"mOPV2",92,"2022-09-02"
"14755","Done",0,59,125,"bOPV",109,"2023-01-20"
"14756","Done",0,60,287,"bOPV",16,"2023-10-13"
"14757","Done",0,60,525,"bOPV",12,"2022-02-19"
"14758","Done",0,60,421,"nOPV2",12,"2017-03-25"
"14759","Done",0,60,375,"bOPV",45,"2020-10-16"
"14760","Done",0,60,677,"nOPV2",1,"2021-09-24"
"14761","Done",0,60,422,"bOPV",17,"2016-10-14"
"14762","Done",0,35,657,"nOPV2",91,"2017-04-21"
"14763","Done",0,60,187,"nOPV2",65,"2018-12-08"
"14764","Done",0,60,424,"IPV + bOPV",109,"2021-03-13"
"14765","Done",0,60,1,"bOPV",20,"2019-07-29"
"14766","Done",0,60,414,"f-IPV",19,"2017-02-25"
"14767","Done",0,60,383,"bOPV",110,"2023-05-12"
"14768","Done",0,60,37,"nOPV2",77,"2023-11-04"
"14769","Done",0,60,725,"bOPV",25,"2022-09-30"
"14770","Done",0,60,290,"mOPV2",23,"2021-12-08"
"14771","Done",0,60,358,"bOPV",17,"2024-03-02"
"14772","Done",0,60,560,"bOPV",95,"2019-01-26"
"14773","Done",0,60,65,"bOPV",55,"2019-07-29"
"14774","Done",0,60,533,"nOPV2",22,"2017-11-04"
"14775","Done",0,60,494,"mOPV2",55,"2017-04-21"
"14776","Done",2,60,545,"bOPV",50,"2016-12-03"
"14777","Done",0,60,31,"mOPV2",95,"2022-12-17"
"14778","Done",0,59,116,"bOPV",91,"2016-11-12"
"14779","Done",0,60,246,"bOPV",26,"2019-07-29"
"14780","Done",0,60,716,"bOPV",102,"2017-03-25"
"14781","Done",0,60,460,"nOPV2",57,"2019-07-29"
"14782","Done",0,60,259,"bOPV",55,"2016-11-12"
"14783","Done",0,60,583,"nOPV2",89,"2016-09-16"
"14784","Done",0,60,466,"mOPV2",77,"2016-10-14"
"14785","Done",0,60,433,"bOPV",110,"2019-11-30"
"14786","Done",0,60,653,"nOPV2",44,"2022-07-29"
"14787","Done",0,60,653,"IPV + bOPV",12,"2018-06-26"
"14788","Done",0,60,752,"nOPV2",19,"2016-05-08"
"14789","Done",0,60,335,"mOPV2",26,"2019-03-16"
"14790","Done",0,60,30,"nOPV2",95,"2023-11-04"
"14791","Done",0,60,742,"bOPV",92,"2023-12-14"
"14792","Done",0,60,167,"nOPV2",26,"2023-07-16"
"14793","Done",0,60,137,"nOPV2",110,"2022-01-22"
"14794","Done",0,60,537,"nOPV2",65,"2018-01-20"
"14795","Done",0,60,24,"nOPV2",43,"2019-07-12"
"14796","Done",0,60,562,"bOPV",86,"2021-08-06"
"14797","Done",0,60,166,"mOPV2",52,"2021-09-03"
"14798","Done",0,60,566,"nOPV2",19,"2022-05-13"
"14799","Done",0,60,251,"nOPV2",20,"2019-07-29"
"14800","Done",0,60,258,"bOPV",44,"2023-07-16"
"14801","Done",0,60,733,"nOPV2",91,"2016-10-14"
"14802","Done",0,60,558,"bOPV",95,"2022-10-07"
"14803","Done",0,60,281,"bOPV",111,"2018-04-06"
"14804","Done",0,60,394,"IPV + bOPV",17,"2017-02-25"
"14805","Done",0,60,246,"nOPV2",42,"2021-05-07"
"14806","Done",0,60,631,"bOPV",45,"2023-12-14"
"14807","Done",0,60,70,"nOPV2",12,"2022-01-22"
"14808","Done",0,60,662,"bOPV",84,"2018-06-26"
"14809","Done",0,60,542,"bOPV",42,"2018-06-26"
"14810","Done",0,60,410,"bOPV",16,"2017-04-21"
"14811","Done",0,60,540,"bOPV",91,"2018-04-06"
"14812","Done",0,60,172,"bOPV",14,"2018-12-08"
"14813","Done",0,60,244,"bOPV",38,"2021-05-07"
"14814","Done",0,59,403,"IPV",47,"2022-11-05"
"14815","Done",0,60,631,"nOPV2",44,"2024-03-02"
"14816","Done",0,60,675,"mOPV2",47,"2016-12-03"
"14817","Done",0,60,463,"mOPV2",10,"2021-05-07"
"14818","Done",0,60,446,"bOPV",17,"2021-10-08"
"14819","Done",0,59,652,"bOPV",87,"2021-12-08"
"14820","Done",0,60,28,"nOPV2",3,"2020-02-01"
"14821","Done",0,59,159,"bOPV",50,"2019-07-12"
"14822","Done",0,60,385,"bOPV",48,"2019-04-26"
"14823","Done",0,60,382,"bOPV",94,"2017-03-25"
"14824","Done",0,60,247,"bOPV",41,"2017-11-04"
"14825","Done",0,60,483,"bOPV",109,"2019-07-29"
"14826","Done",0,60,166,"bOPV",52,"2023-01-20"
"14827","Done",0,60,429,"bOPV",64,"2016-10-14"
"14828","Done",0,60,58,"bOPV",111,"2016-09-16"
"14829","Done",0,60,612,"nOPV2",27,"2018-04-06"
"14830","Done",0,60,768,"nOPV2",26,"2017-04-21"
"14831","Done",0,60,290,"bOPV",42,"2018-04-06"
"14832","Done",0,60,268,"nOPV2",108,"2019-07-12"
"14833","Done",0,60,194,"nOPV2",18,"2022-05-13"
"14834","Done",0,60,276,"bOPV",12,"2020-10-16"
"14835","Done",0,60,492,"bOPV",109,"2020-02-01"
"14836","Done",0,60,299,"bOPV",68,"2017-03-25"
"14837","Done",0,60,127,"nOPV2",41,"2019-07-29"
"14838","Done",0,60,438,"bOPV",48,"2023-10-13"
"14839","Done",0,60,522,"nOPV2",45,"2021-08-06"
"14840","Done",0,60,681,"nOPV2",95,"2019-01-26"
"14841","Done",0,60,551,"mOPV2",47,"2023-07-16"
"14842","Done",0,60,566,"bOPV",107,"2023-07-16"
"14843","Done",0,60,611,"nOPV2",94,"2019-01-26"
"14844","Done",0,60,773,"bOPV",37,"2021-08-06"
"14845","Done",0,60,673,"nOPV2",55,"2020-02-01"
"14846","Done",0,60,599,"bOPV",111,"2019-05-03"
"14847","Done",0,60,256,"bOPV",110,"2019-07-12"
"14848","Done",0,60,273,"f-IPV",112,"2016-05-08"
"14849","Done",0,60,662,"mOPV2",77,"2018-01-20"
"14850","Done",0,60,69,"bOPV",109,"2023-07-16"
"14851","Done",0,60,244,"bOPV",41,"2020-02-01"
"14852","Done",0,60,533,"nOPV2",109,"2021-09-03"
"14853","Done",0,60,688,"mOPV2",19,"2018-01-20"
"14854","Done",0,60,404,"f-IPV",93,"2020-02-01"
"14855","Done",0,60,685,"bOPV",45,"2019-05-03"
"14856","Done",0,60,647,"nOPV2",47,"2023-11-04"
"14857","Done",0,60,261,"mOPV2",110,"2016-12-03"
"14858","Done",0,60,631,"bOPV",17,"2023-12-14"
"14859","Done",0,60,87,"nOPV2",65,"2019-07-29"
"14860","Done",0,60,521,"f-IPV",82,"2020-02-01"
"14861","Done",0,60,684,"mOPV2",95,"2023-10-13"
"14862","Done",0,60,239,"bOPV",95,"2016-11-12"
"14863","Done",0,60,567,"bOPV",42,"2018-06-26"
"14864","Done",0,60,468,"bOPV",94,"2019-07-29"
"14865","Done",0,60,580,"bOPV",110,"2022-05-13"
"14866","Done",0,60,545,"mOPV2",13,"2016-11-12"
"14867","Done",0,60,316,"mOPV2",89,"2016-12-03"
"14868","Done",0,60,195,"nOPV2",93,"2021-07-30"
"14869","Done",0,60,371,"nOPV2",44,"2022-07-29"
"14870","Done",0,60,562,"nOPV2",38,"2016-12-16"
"14871","Done",0,60,132,"bOPV",1,"2021-12-08"
"14872","Done",0,60,558,"nOPV2",106,"2016-11-12"
"14873","Done",0,60,562,"nOPV2",81,"2018-04-06"
"14874","Done",0,60,252,"IPV + bOPV",51,"2020-10-16"
"14875","Done",0,60,625,"bOPV",16,"2016-05-08"
"14876","Done",0,60,202,"nOPV2",44,"2018-06-26"
"14877","Done",0,60,112,"nOPV2",106,"2020-02-01"
"14878","Done",0,60,307,"bOPV",106,"2022-01-22"
"14879","Done",0,60,456,"bOPV",91,"2018-06-26"
"14880","Done",0,60,363,"nOPV2",38,"2023-11-04"
"14881","Done",0,60,282,"mOPV2",14,"2023-11-04"
"14882","Done",0,60,248,"nOPV2",47,"2016-09-16"
"14883","Done",0,60,538,"mOPV2",107,"2018-06-26"
"14884","Done",0,60,116,"bOPV",98,"2021-10-08"
"14885","Done",0,60,387,"nOPV2",106,"2016-09-16"
"14886","Done",0,60,109,"mOPV2",26,"2018-01-20"
"14887","Done",0,60,343,"bOPV",107,"2019-07-29"
"14888","Done",0,60,65,"mOPV2",25,"2017-03-25"
"14889","Done",0,60,596,"nOPV2",95,"2018-11-03"
"14890","Done",0,60,316,"nOPV2",111,"2019-07-29"
"14891","Done",0,60,295,"bOPV",95,"2018-04-06"
"14892","Done",0,60,718,"nOPV2",86,"2016-10-14"
"14893","Done",0,60,394,"nOPV2",13,"2020-10-16"
"14894","Done",0,60,176,"bOPV",93,"2022-05-13"
"14895","Done",0,60,470,"bOPV",43,"2023-09-29"
"14896","Done",0,60,540,"bOPV",93,"2019-12-01"
"14897","Done",0,60,67,"nOPV2",44,"2019-01-26"
"14898","Done",0,60,484,"bOPV",106,"2019-01-26"
"14899","Done",0,60,388,"nOPV2",98,"2021-10-08"
"14900","Done",0,60,328,"mOPV2",91,"2022-01-22"
"14901","Done",0,60,752,"nOPV2",22,"2017-01-28"
"14902","Done",0,60,316,"bOPV",105,"2016-10-14"
"14903","Done",0,60,497,"bOPV",14,"2018-11-03"
"14904","Done",0,60,99,"bOPV",103,"2018-04-06"
"14905","Done",2,60,645,"bOPV",14,"2018-11-03"
"14906","Done",0,60,79,"bOPV",95,"2022-05-13"
"14907","Done",0,60,559,"nOPV2",18,"2019-07-29"
"14908","Done",0,60,751,"bOPV",65,"2023-12-14"
"14909","Done",0,60,722,"nOPV2",45,"2023-12-14"
"14910","Done",0,60,195,"bOPV",84,"2023-12-14"
"14911","Done",0,60,298,"nOPV2",109,"2021-08-06"
"14912","Done",0,60,55,"mOPV2",17,"2019-07-29"
"14913","Done",0,60,263,"nOPV2",26,"2018-01-20"
"14914","Done",0,60,78,"bOPV",95,"2019-04-12"
"14915","Done",0,60,169,"bOPV",26,"2018-06-26"
"14916","Done",0,60,558,"bOPV",68,"2022-09-02"
"14917","Done",0,60,450,"bOPV",77,"2022-07-29"
"14918","Done",0,60,531,"mOPV2",94,"2019-03-16"
"14919","Done",0,60,334,"nOPV2",42,"2019-07-12"
"14920","Done",0,60,246,"bOPV",109,"2023-12-14"
"14921","Done",0,60,555,"nOPV2",25,"2019-01-26"
"14922","Done",0,60,137,"mOPV2",10,"2020-03-07"
"14923","Done",0,60,434,"bOPV",98,"2019-11-30"
"14924","Done",0,60,436,"nOPV2",110,"2019-04-26"
"14925","Done",0,60,445,"nOPV2",48,"2021-09-03"
"14926","Done",0,60,375,"bOPV",77,"2018-06-26"
"14927","Done",0,60,371,"bOPV",90,"2016-09-16"
"14928","Done",0,60,63,"nOPV2",16,"2022-01-22"
"14929","Done",0,60,214,"nOPV2",18,"2020-10-16"
"14930","Done",0,60,594,"bOPV",10,"2021-05-07"
"14931","Done",0,60,298,"bOPV",44,"2017-03-25"
"14932","Done",0,60,49,"nOPV2",111,"2016-09-16"
"14933","Done",0,60,634,"nOPV2",18,"2021-10-08"
"14934","Done",0,60,359,"bOPV",38,"2023-10-13"
"14935","Done",0,60,93,"nOPV2",44,"2019-11-30"
"14936","Done",0,60,619,"bOPV",46,"2018-04-06"
"14937","Done",0,60,68,"nOPV2",64,"2022-05-13"
"14938","Done",0,60,197,"nOPV2",46,"2023-12-14"
"14939","Done",0,60,673,"nOPV2",64,"2021-12-08"
"14940","Done",0,60,366,"bOPV",18,"2022-01-22"
"14941","Done",0,60,720,"IPV",89,"2018-01-20"
"14942","Done",0,60,268,"nOPV2",16,"2019-05-24"
"14943","Done",0,60,77,"bOPV",44,"2018-12-08"
"14944","Done",0,60,675,"bOPV",6,"2017-04-21"
"14945","Done",0,60,165,"bOPV",18,"2023-07-16"
"14946","Done",0,60,181,"f-IPV",20,"2021-05-07"
"14947","Done",0,60,66,"bOPV",89,"2023-09-29"
"14948","Done",0,60,316,"bOPV",86,"2023-11-04"
"14949","Done",0,60,759,"f-IPV",55,"2018-11-01"
"14950","Done",0,60,174,"nOPV2",65,"2020-02-01"
"14951","Done",0,59,759,"nOPV2",112,"2019-07-29"
"14952","Done",0,60,527,"bOPV",55,"2020-10-16"
"14953","Done",0,60,305,"bOPV",109,"2022-01-22"
"14954","Done",0,60,504,"f-IPV",106,"2021-07-30"
"14955","Done",0,35,590,"f-IPV",26,"2020-10-16"
"14956","Done",0,60,203,"nOPV2",68,"2019-07-12"
"14957","Done",0,60,611,"nOPV2",14,"2022-09-02"
"14958","Done",0,60,498,"nOPV2",107,"2019-07-29"
"14959","Done",0,60,176,"bOPV",12,"2023-09-29"
"14960","Done",0,60,575,"nOPV2",94,"2016-09-16"
"14961","Done",0,60,91,"bOPV",100,"2019-11-30"
"14962","Done",0,60,125,"bOPV",30,"2018-01-20"
"14963","Done",0,60,82,"bOPV",80,"2022-05-13"
"14964","Done",0,60,479,"nOPV2",65,"2018-11-03"
"14965","Done",0,60,521,"bOPV",109,"2019-07-12"
"14966","Done",0,60,93,"bOPV",13,"2016-05-13"
"14967","Done",0,60,404,"bOPV",38,"2022-05-13"
"14968","Done",0,60,679,"bOPV",48,"2019-11-30"
"14969","Done",0,60,328,"bOPV",91,"2016-10-14"
"14970","Done",0,60,445,"bOPV",91,"2017-10-13"
"14971","Done",0,60,673,"bOPV",83,"2022-01-22"
"14972","Done",0,60,712,"nOPV2",47,"2023-05-12"
"14973","Done",0,60,212,"mOPV2",68,"2019-07-29"
"14974","Done",0,60,664,"bOPV",106,"2022-05-13"
"14975","Done",0,60,750,"bOPV",110,"2019-07-29"
"14976","Done",0,60,127,"bOPV",26,"2023-11-04"
"14977","Done",0,60,114,"bOPV",45,"2017-03-25"
"14978","Done",0,60,627,"bOPV",47,"2016-10-14"
"14979","Done",0,60,180,"nOPV2",65,"2017-04-21"
"14980","Done",0,60,397,"bOPV",44,"2022-01-22"
"14981","Done",0,60,64,"nOPV2",68,"2017-10-13"
"14982","Done",0,60,468,"nOPV2",44,"2018-01-20"
"14983","Done",0,60,303,"bOPV",101,"2019-07-29"
"14984","Done",0,60,580,"bOPV",111,"2023-09-29"
"14985","Done",0,60,371,"nOPV2",42,"2023-11-04"
"14986","Done",0,60,34,"bOPV",77,"2017-06-30"
"14987","Done",0,60,164,"nOPV2",109,"2017-01-28"
"14988","Done",0,60,598,"bOPV",3,"2016-09-16"
"14989","Done",0,60,724,"mOPV2",110,"2018-03-02"
"14990","Done",0,60,642,"bOPV",65,"2019-07-29"
"14991","Done",0,60,541,"nOPV2",38,"2022-07-29"
"14992","Done",0,60,758,"nOPV2",88,"2021-01-23"
"14993","Done",0,60,180,"bOPV",89,"2017-02-25"
"14994","Done",0,60,678,"bOPV",95,"2022-05-13"
"14995","Done",0,60,507,"mOPV2",92,"2016-09-16"
"14996","Done",0,60,104,"bOPV",18,"2023-10-13"
"14997","Done",0,60,216,"nOPV2",48,"2019-07-12"
"14998","Done",0,60,125,"bOPV",94,"2016-12-03"
"14999","Done",0,60,705,"mOPV2",20,"2019-11-30"
"15000","Done",0,60,545,"nOPV2",54,"2023-11-04"
"15001","Done",0,60,35,"mOPV2",90,"2017-02-25"
"15002","Done",0,60,158,"nOPV2",10,"2021-05-07"
"15003","Done",0,60,584,"bOPV",106,"2016-05-08"
"15004","Done",0,60,611,"bOPV",109,"2023-10-13"
"15005","Done",0,60,668,"nOPV2",112,"2021-07-16"
"15006","Done",0,60,68,"f-IPV",38,"2019-01-26"
"15007","Done",0,60,501,"bOPV",42,"2019-12-01"
"15008","Done",0,60,596,"nOPV2",11,"2016-07-22"
"15009","Done",0,60,67,"nOPV2",44,"2023-07-16"
"15010","Done",0,60,532,"bOPV",18,"2021-05-07"
"15011","Done",0,60,520,"bOPV",110,"2023-10-13"
"15012","Done",0,60,183,"bOPV",107,"2023-12-14"
"15013","Done",0,60,410,"nOPV2",82,"2019-07-12"
"15014","Done",0,60,99,"mOPV2",77,"2023-09-29"
"15015","Done",0,60,361,"nOPV2",107,"2016-10-14"
